State,City,Restaurant Name,Location,Category,Dish Name,Price (INR),Rating,Rating Count
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Sides and Dips,French Fries - Large,139.05,3.7,28
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Sides and Dips,Spicy Mix French Fries - Medium,114.29,3.7,3
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Sides and Dips,French Fries - Medium,99.05,4.3,23
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Sides and Dips,Pack of 4 Dips -20gm each,109.52,4.3,1
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Sides and Dips,Pack of 2 Dips-20gm each,57.14,4.0,3
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Sides and Dips,Tandoori Flavour Dip - 20 gm,28.57,4.6,4
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,7UP RizzFizz,129.0,4.5,2
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Virgin Mojito Reusable Bottle,108.57,4.5,1
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Masala Pepsi Reusable Bottle,108.57,4.8,1
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Masala Mirinda Reusable Bottle,108.57,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Dew Mojito Reusable Bottle,108.57,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Pepsi Reusable Bottle,108.57,5.0,1
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,7Up Reusable Bottle,99.0,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Mirinda Reusable Bottle,99.0,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Mountain Dew Reusable Bottle,99.0,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Chocolate Lava Cake,119.05,4.4,12
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Choco Mud Pie,139.05,4.5,7
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Mousse Cake (Coffee flavoured,139.05,4.0,1
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Pepsi PET 475ml,57.14,4.1,4
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Pepsi Can 330 ml,66.67,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,7UP Can 330 ml,66.67,4.3,1
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Pepsi Black Can 330 ml,66.67,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Pepsi 475ml Pet,57.14,5.0,3
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Desserts & Beverages,Mirinda Can 330 ml,66.67,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Late Night Specials (Starting at 199),Craving Saving meal,779.0,3.7,4
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Late Night Specials (Starting at 199),Party Bucket Meal,649.0,4.4,2
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Late Night Specials (Starting at 199),Insta Reel Korean Roll Meal,349.0,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Late Night Specials (Starting at 199),Night Owl Roll combo,199.0,3.7,2
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Late Night Specials (Starting at 199),Rice Krunch Bowl Combo,399.0,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Late Night Specials (Starting at 199),Peri Peri Binge Watch combo,599.0,3.3,1
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Late Night Specials (Starting at 199),Thai Roll Dream meal,649.0,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Late Night Specials (Starting at 199),Night Shift Zinger Pro Meal,489.0,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Late Night Specials (Starting at 199),Rice & Bites combo,449.0,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Late Night Specials (Starting at 199),Midnight Spicy Zinger & Popcorn Meal,459.0,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Late Night Specials (Starting at 199),Gaming Night Korean Roll meal,649.0,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Late Night Specials (Starting at 199),Lazy BFF Rice combo,799.0,0.0,0
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Late Night Specials (Starting at 199),Night Bite Veg Roll combo,199.0,3.9,2
Gujarat,Ahmedabad,KFC,Rangat Green Memories,Late Night Specials (Starting at 199),Still Awake Veg Zinger Meal,299.0,4.4,1
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Fixed Meals,Small Meal / Thali,249.0,4.4,732
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Fixed Meals,Medium Meal / Thali,279.0,4.3,498
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Fixed Meals,Punjabi Food Pack / Thali,279.0,4.4,405
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Fixed Meals,Punjabi Food Pack / Thali Large,299.0,4.1,335
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Fixed Meals,Large Meal / Thali,299.0,4.5,80
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Fixed Meals,Executive Meal / Thali,319.0,4.3,789
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Gujarati Fix Thali [Jain Not Available],Gujarati Medium Thali,229.0,4.4,199
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Gujarati Fix Thali [Jain Not Available],Gujarati Large Thali,249.0,4.1,61
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Gujarati Fix Thali [Jain Not Available],Gujarati Executive Thali,279.0,4.0,22
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Rice Bowls,Dal Makhni Rice Bowl,249.0,4.2,85
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Rice Bowls,Rajma Chawal Bowl,249.0,4.6,179
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Rice Bowls,Chole Rice Bowl,249.0,4.5,71
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Rice Bowls,Manchurian Rice Bowl,249.0,4.2,41
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Rice Bowls,Paneer Rice Bowl,279.0,4.0,21
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Rice Bowls,Paneer Tikka Rice Bowl,279.0,4.8,19
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Chinese Combos,Manchurian Dry Noodles Combo,249.0,4.2,153
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Chinese Combos,Manchurian Gravy Fried Rice Combo,249.0,4.4,50
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Chinese Combos,Paneer Chilli Gravy Fried Rice Combo,279.0,4.0,56
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Chinese Combos,Chinese Combo - Meal For 2,319.0,3.9,170
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Gujarati New Launch (jain Not Available),Poori Shaak Shrikhand Combo,249.0,4.4,19
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Gujarati New Launch (jain Not Available),Poori Shaak Combo,219.0,4.1,17
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Gujarati New Launch (jain Not Available),Gujarati Dal Rice Combo,219.0,4.4,11
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Gujarati New Launch (jain Not Available),Gujarati Dal,149.0,4.3,2
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Gujarati New Launch (jain Not Available),Gujarati Kathol (Menu Of The Day) [FW],159.0,3.4,2
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Gujarati New Launch (jain Not Available),Gujarati Veg ( Menu Of The Day),159.0,4.5,2
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Gujarati New Launch (jain Not Available),Aloo Nu Rasa Vadu Shaak,149.0,5.0,4
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Ganesh Chaturthi Special,Mava Gujiya (8 Pcs),259.0,2.1,5
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Ganesh Chaturthi Special,Mava Gujiya (16 Pcs),489.0,0.0,0
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Ganesh Chaturthi Special,Gulab Jamun (8pcs),249.0,0.0,0
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Ganesh Chaturthi Special,Poori Bhaji Combo,249.0,4.1,96
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Ganesh Chaturthi Special,Chole Bhature,269.0,4.6,354
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Combos [Any Time],Pav Bhaji Pulav Combo,299.0,3.8,17
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Combos [Any Time],Chole Poori Combo,259.0,4.6,1
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Combos [Any Time],Pav Bhaji [ Jain Not Available],279.0,4.3,78
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Combos [Any Time],Chole Kulcha Combo (tandoori),279.0,4.6,53
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Desserts,Fruit Shrikhand (100gm ),79.0,4.3,28
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Desserts,Mango Shrikhand (100 Gm),79.0,4.3,33
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Desserts,Gulab Jamun ( 1 Pc ),49.0,4.3,0
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Desserts,2 Pc Gulab Jamun,79.0,4.5,26
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Rice Combo,Dal Fry Jeera Rice Combo,229.0,4.4,191
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Rice Combo,Pulav With Dahi,239.0,5.0,23
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Rice Combo,Veg. Biryani With Dahi,239.0,4.5,51
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Rice Combo,Dal Makhani Jeera Rice Combo,249.0,4.3,43
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Paneer Combos,Cheese Butter Masala Combo,359.0,4.5,1
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Paneer Combos,Paneer Kadai Combo,299.0,4.2,34
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Paneer Combos,Paneer Butter Masala Combo,299.0,4.4,102
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Paneer Combos,Paneer Lababdar Combo,299.0,4.4,100
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Paneer Combos,Paneer Butter Masala Manchurian Dry Combo,349.0,4.4,30
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Chinese Main Course,Veg. Fried Rice,179.0,4.4,59
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Chinese Main Course,Veg. Manchurian Dry,199.0,3.9,176
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Chinese Main Course,Veg. Haka Noodles,189.0,4.5,61
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Chinese Main Course,Veg. Manchurian Gravy,189.0,4.0,53
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Chinese Main Course,Manchurian Fried Rice,189.0,4.2,212
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Chinese Main Course,Veg. Manchurian Noodles,189.0,4.4,77
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Chinese Main Course,Chinese Bhel,189.0,3.9,63
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Chinese Main Course,Paneer Chilli Dry,269.0,4.2,86
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Punjabi Main Course,Paneer Handi,269.0,4.6,12
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Punjabi Main Course,Veg. Kadai,209.0,4.0,30
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Punjabi Main Course,Cheese Butter Masala,329.0,3.8,19
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Punjabi Main Course,Dal Fry,189.0,4.0,17
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Punjabi Main Course,Dal Tadka,199.0,4.0,43
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Punjabi Main Course,Chole,209.0,4.5,41
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Punjabi Main Course,Dal Makhani,209.0,4.1,32
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Punjabi Main Course,Veg. Handi,219.0,4.5,30
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Punjabi Main Course,Palak Paneer,269.0,4.7,26
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Punjabi Main Course,Paneer Butter Masala,269.0,4.5,158
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Punjabi Main Course,Paneer Kadai,269.0,4.6,28
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Punjabi Main Course,Paneer Lababdar,269.0,4.1,33
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Punjabi Main Course,Paneer Tikka Masala,269.0,4.4,41
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Rice,Jeera Rice,169.0,3.4,17
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Rice,Veg. Pulav,259.0,4.9,15
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Rice,Veg. Biryani,229.0,4.2,104
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Rice,Masala Khichdi,259.0,4.3,42
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Roti,Cheese Naan,149.0,4.5,12
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Roti,Garlic Naan,79.0,3.9,18
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Roti,Masala Cheese Naan,149.0,2.2,3
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Roti,Tawa Roti Plain,25.0,4.5,84
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Roti,Tawa Roti Butter,30.0,4.1,102
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Roti,Tawa Paratha,32.0,4.1,78
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Roti,Tandoori Roti Plain,46.0,4.4,10
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Roti,Tandoori Roti Butter,52.0,4.2,56
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Roti,Tandoori Naan Plain,56.0,5.0,7
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Roti,Tandoori Naan Butter,62.0,4.5,44
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Stuff Paratha Combo,Onion Paratha Combo,259.0,4.4,2
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Stuff Paratha Combo,Aloo Paratha Combo,269.0,4.2,133
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Stuff Paratha Combo,Vegetable Paratha Combo,269.0,4.6,9
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Stuff Paratha Combo,Paneer Paratha Combo,309.0,5.0,3
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Khichdi Combo's,Sada Khichdi With Dahi,259.0,4.7,30
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Khichdi Combo's,Vegetable Khichdi With Dahi,269.0,4.4,40
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Khichdi Combo's,Masala Khichdi With Dahi,269.0,4.7,119
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Khichdi Combo's,Palak Khichdi With Dahi,269.0,5.0,7
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Starters,Hara Bhara Kabab (8 Pcs),269.0,3.2,7
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Starters,Spring Roll (8 Pcs),269.0,4.0,14
Gujarat,Ahmedabad,Food On Way,Celebration City Centre Bopal,Beverages,Butter Milk ( Masala ),34.0,4.3,90
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ganesh Chaturthi - Modak Special,Atta Modak,185.0,4.2,2
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ganesh Chaturthi - Modak Special,Besan Modak,185.0,4.6,2
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ganesh Chaturthi - Modak Special,Kaju Kesar Modak,360.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ganesh Chaturthi - Modak Special,Kaju Modak,330.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ganesh Chaturthi - Modak Special,Mava Modak,220.0,4.8,3
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ganesh Chaturthi - Modak Special,Anjeer Dryfruit Modak,375.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ganesh Chaturthi - Modak Special,Chocolate Kaju Modak,400.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ganesh Chaturthi - Modak Special,Bounty Modak..,220.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ganesh Chaturthi - Modak Special,Bubblegum Modak,400.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ganesh Chaturthi - Modak Special,Ganpati Festive Modak Box,530.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ganesh Chaturthi - Modak Special,Kaju Biscoff Modak,400.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ganesh Chaturthi - Modak Special,Kaju Pista Modak,400.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Tandoori Starters,Hara Bhara Cheese Kebab,390.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Tandoori Starters,Paneer Tikka (normal/classic),400.0,4.1,1
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Soup And Starters,Mexican Cilantro Rice With Rancho Sauce,470.0,5.0,3
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Soup And Starters,Jalapeno Cheese Pouches,390.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Soup And Starters,Mexican Empenadas With Salsa & Sour Cream,260.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Rasmalai.,125.0,4.6,119
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Gulabjamun.,70.0,4.7,86
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Rasgulla.,70.0,4.7,134
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Kalajamun,95.0,4.4,26
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Kesar Bhog,42.0,4.5,19
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Khurchand Rabdi.,115.0,4.4,53
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Pakija,32.0,4.4,21
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Kesar Bhog (2pcs),80.0,5.0,3
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Pakija (2pcs),72.0,5.0,7
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Kachcha Gulla.,85.0,4.9,8
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Chena Toast,34.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Chumcham,28.0,4.3,57
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Gud Sandesh,30.0,4.2,17
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Chena Toast (2pcs),100.0,3.5,3
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Chumcham (2pcs),64.0,4.7,22
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Gud Sandesh (2pcs),90.0,4.9,6
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,Raj Bhog (2pcs),72.0,4.3,14
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Bangali Sweets,White Sandesh.,105.0,4.8,7
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Dry Fruit Sweets,Pista Roll,400.0,4.4,9
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Dry Fruit Sweets,Pista Madhuram.,400.0,5.0,3
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Dry Fruit Sweets,Nutty Buddy,400.0,4.3,4
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Dry Fruit Sweets,Kaju Mix.,710.0,5.0,3
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Dry Fruit Sweets,Anjir Roll,400.0,5.0,5
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Dry Fruit Sweets,Kaju Katli.,380.0,4.8,82
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Dry Fruit Sweets,Kaju Mix (special).,760.0,4.7,1
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Dry Fruit Sweets,Kesar Katli,380.0,2.9,4
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Dry Fruit Sweets,Khajur Pak (sugerless.),400.0,5.0,3
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Dry Fruit Sweets,Anjir King.,400.0,4.5,2
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Dry Fruit Sweets,Kamal Bhog.,400.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Dry Fruit Sweets,Rose Bahar.,400.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Mava Sweets (khoya),Patisa.,260.0,4.8,6
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Mava Sweets (khoya),Sada Peda.,260.0,4.1,15
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Mava Sweets (khoya),Akhrot Barfi.,215.0,4.1,4
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Mava Sweets (khoya),Kesar Peda.,260.0,4.7,42
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Mava Sweets (khoya),Malpua,100.0,5.0,3
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Mava Sweets (khoya),Balusahi,260.0,4.7,19
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Mava Sweets (khoya),Mava Mix,300.0,4.8,17
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Mava Sweets (khoya),Makhana Barfi.,200.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Mava Sweets (khoya),Milk Barfi,280.0,4.5,2
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Mava Sweets (khoya),Rajasthani Peda.,280.0,4.8,2
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Mava Sweets (khoya),Kalakand.,280.0,4.2,12
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Mava Sweets (khoya),Milk Cake.,280.0,4.7,57
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Mava Sweets (khoya),Khopra Pak.,280.0,4.2,15
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Mava Sweets (khoya),Chocolate Barfi,280.0,4.6,5
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ghee Sweets,Imarti.,280.0,4.8,29
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ghee Sweets,Ghee Jalebi,270.0,4.8,28
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ghee Sweets,Dilkhushal,280.0,4.7,2
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ghee Sweets,Mithi Bundi,250.0,4.8,8
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ghee Sweets,Mungdal Halwa,110.0,4.5,19
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ghee Sweets,Chandrakala,280.0,4.5,11
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Ghee Sweets,Mohanthal.,280.0,4.9,21
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Sweets And Savories,Bounty Peda,260.0,5.0,3
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Gwalia Special Thali,Executive Thali,320.0,4.4,286
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Gwalia Special Thali,Deluxe Thali,340.0,4.0,42
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Cholley Bhature And Pav Bhajji,Extra Pav,50.0,4.3,21
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Cholley Bhature And Pav Bhajji,Mutter Kulcha,240.0,0.0,0
Gujarat,Ahmedabad,Gwalia Sweets & Fast Food,Sindhu Bhavan,Cholley Bhature And Pav Bhajji,Butter Pav Bhaji (regular/jain),285.0,4.6,67
